title,status,priority,description,due_date,estimated_duration,asset_id,total_cost,created_at,updated_at,requires_signature,category,location_name,team_name,primary_user,assigned_to,asset_name,completed_by,completed_on,archived,feedback,contractors,date_created
Review VMS storage health and recording retention - Security-VMS-Server-HCM-27,OPEN,MEDIUM,"Review vms storage health and recording retention for Milestone Husky IVO 350R Video Management Server installed at Security Operations Center (SOC) - HCM-27. Assigned owner: Security Officer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-10-20,1.0,653,125.0,2025-07-15 19:26:00,2025-07-16 01:26:00,false,Security Maintenance,Security Operations Center (SOC) - HCM-27,Security Operations,Security Officer,,Security-VMS-Server-HCM-27,,,false,,,2025-07-15 19:26:00
Patch hypervisor host and validate cluster health - Virtualization-Host-HCM-27,DONE,LOW,"Patch hypervisor host and validate cluster health for Dell PowerEdge R750 Virtualization Host installed at Server Room A - HCM-27. Assigned owner: System Administrator. Include functional checks, log review, and required remedial actions if deviations are found.",2025-12-03,8.0,654,1100.0,2025-12-01 09:32:00,2025-12-03 09:32:00,false,Server Maintenance,Server Room A - HCM-27,Server Operations,System Administrator,,Virtualization-Host-HCM-27,Phuong Nguyen,2025-12-03 09:32:00,false,Corrective action implemented and follow-up checks were satisfactory.,,2025-12-01 09:32:00
Inspect storage array alerts and firmware status - Storage-Array-HCM-27,DONE,MEDIUM,"Inspect storage array alerts and firmware status for NetApp AFF A250 Storage Array installed at Server Room B - HCM-27. Assigned owner: Storage Administrator. Include functional checks, log review, and required remedial actions if deviations are found.",2026-04-01,8.0,655,1200.0,2026-03-19 10:40:00,2026-04-01 10:40:00,false,Server Maintenance,Server Room B - HCM-27,Server Operations,Storage Administrator,,Storage-Array-HCM-27,Nhat Le,2026-04-01 10:40:00,false,Work order closed after verification by the site operations team.,,2026-03-19 10:40:00
Validate switch port configuration and error counters - Access-Switch-HCM-27,OPEN,MEDIUM,"Validate switch port configuration and error counters for Juniper EX4300 Access Switch installed at Network Closet - HCM-27. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-09-10,4.0,656,650.0,2025-05-29 03:10:00,2025-05-29 12:10:00,false,Network Maintenance,Network Closet - HCM-27,Network Operations,Network Engineer,,Access-Switch-HCM-27,,,false,,,2025-05-29 03:10:00
Update access control firmware and credential sync - Access-Control-Panel-HCM-27,ON_HOLD,URGENT,"Update access control firmware and credential sync for Paxton Net2 Plus Access Control Panel installed at Access Control Room - HCM-27. Assigned owner: Security Officer. Include functional checks, log review, and required remedial actions if deviations are found.",2026-03-09,6.0,657,450.0,2025-12-27 10:34:00,2025-12-27 20:34:00,false,Security Maintenance,Access Control Room - HCM-27,Security Operations,Security Officer,,Access-Control-Panel-HCM-27,,,false,,,2025-12-27 10:34:00
Inspect NVR recording capacity and camera retention - NVR-HCM-27,DONE,LOW,"Inspect nvr recording capacity and camera retention for Hikvision DS-9632NI-M8 Network Video Recorder installed at Video Surveillance Room - HCM-27. Assigned owner: Security Officer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-10-18,2.0,658,175.0,2025-10-12 09:19:00,2025-10-18 09:19:00,false,Security Maintenance,Video Surveillance Room - HCM-27,Security Operations,Security Officer,,NVR-HCM-27,An Nguyen,2025-10-18 09:19:00,false,Inspection completed and no critical issues were found.,,2025-10-12 09:19:00
Perform UPS battery health check and load test - UPS-HCM-27,ON_HOLD,LOW,"Perform ups battery health check and load test for APC Smart-UPS SRT 3000VA installed at UPS Room - HCM-27. Assigned owner: Electrician. Include functional checks, log review, and required remedial actions if deviations are found.",2026-01-09,2.0,659,200.0,2025-09-20 08:00:00,2025-09-20 20:00:00,false,Power Maintenance,UPS Room - HCM-27,Facilities,Electrician,,UPS-HCM-27,,,false,,,2025-09-20 08:00:00
Test ATS failover sequence - ATS-Panel-HCM-27,DONE,MEDIUM,"Test ats failover sequence for Schneider EasyPact Automatic Transfer Switch installed at Electrical Room - HCM-27. Assigned owner: Electrician. Include functional checks, log review, and required remedial actions if deviations are found.",2026-02-10,2.0,660,225.0,2026-01-24 00:35:00,2026-01-26 06:35:00,false,Power Maintenance,Electrical Room - HCM-27,Facilities,Electrician,,ATS-Panel-HCM-27,Dat Le,2026-01-26 06:35:00,false,Task completed successfully. Asset is operating within expected thresholds.,,2026-01-24 00:35:00
Replace filters and inspect cooling performance - CRAC-Unit-HCM-27,DONE,LOW,"Replace filters and inspect cooling performance for Vertiv Liebert PDX Precision Cooling Unit installed at HVAC Plant - HCM-27. Assigned owner: HVAC Technician. Include functional checks, log review, and required remedial actions if deviations are found.",2025-09-10,8.0,661,1000.0,2025-08-14 01:21:00,2025-08-15 06:21:00,false,Preventive Maintenance,HVAC Plant - HCM-27,Facilities,HVAC Technician,,CRAC-Unit-HCM-27,Son Nguyen,2025-08-15 06:21:00,false,Maintenance completed successfully. Performance is stable after service.,Danang Engineering Works,2025-08-14 01:21:00
Monthly backup generator test run - Generator-HCM-27,ON_HOLD,HIGH,"Monthly backup generator test run for Cummins C275D5 Backup Generator installed at Generator Yard - HCM-27. Assigned owner: Electrician. Include functional checks, log review, and required remedial actions if deviations are found.",2025-07-17,4.0,662,550.0,2025-04-11 20:42:00,2025-04-12 11:42:00,false,Power Maintenance,Generator Yard - HCM-27,Facilities,Electrician,,Generator-HCM-27,,,false,,Danang Engineering Works,2025-04-11 20:42:00
Clean and validate visitor kiosk peripherals - Visitor-Kiosk-HCM-27,DONE,HIGH,"Clean and validate visitor kiosk peripherals for ZKTeco SpeedFace-V5L Visitor Kiosk installed at Reception - HCM-27. Assigned owner: Security Officer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-07-28,8.0,663,1200.0,2025-07-01 15:36:00,2025-07-13 01:36:00,true,Preventive Maintenance,Reception - HCM-27,Security Operations,Security Officer,,Visitor-Kiosk-HCM-27,An Nguyen,2025-07-13 01:36:00,false,Inspection completed and no critical issues were found.,,2025-07-01 15:36:00
Clean camera lens and verify image quality - Loading-Bay-Camera-HCM-27,DONE,HIGH,"Clean camera lens and verify image quality for Hikvision DS-2CD2686G2 Bullet Camera installed at Loading Bay - HCM-27. Assigned owner: Security Officer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-07-15,3.0,664,487.5,2025-06-28 03:30:00,2025-07-09 12:30:00,false,Security Maintenance,Loading Bay - HCM-27,Security Operations,Security Officer,,Loading-Bay-Camera-HCM-27,Tuan Hoang,2025-07-09 12:30:00,false,Work order closed after verification by the site operations team.,,2025-06-28 03:30:00
Inspect backhaul alignment and RSSI stability - Microwave-Radio-HCM-27,DONE,MEDIUM,"Inspect backhaul alignment and rssi stability for Ceragon IP-20C Microwave Radio installed at Roof - HCM-27. Assigned owner: Field Technician. Include functional checks, log review, and required remedial actions if deviations are found.",2025-12-30,4.0,665,300.0,2025-12-26 17:09:00,2025-12-30 17:09:00,false,Network Maintenance,Roof - HCM-27,Cellular Maintenance,Field Technician,,Microwave-Radio-HCM-27,Khoa Le,2025-12-30 17:09:00,false,Inspection completed and no critical issues were found.,,2025-12-26 17:09:00
Inspect and clean fiber terminations - Fiber-Patch-Panel-HCM-27,DONE,MEDIUM,"Inspect and clean fiber terminations for Corning EDGE Fiber Patch Panel installed at IDF Room 1 - HCM-27. Assigned owner: Cabling Technician. Include functional checks, log review, and required remedial actions if deviations are found.",2026-01-17,4.0,666,350.0,2026-01-04 07:16:00,2026-01-17 07:16:00,false,Preventive Maintenance,IDF Room 1 - HCM-27,Infrastructure,Cabling Technician,,Fiber-Patch-Panel-HCM-27,Loc Nguyen,2026-01-17 07:16:00,false,Corrective action implemented and follow-up checks were satisfactory.,,2026-01-04 07:16:00
Verify edge switch firmware and uplink stability - Edge-Switch-HCM-27,DONE,MEDIUM,"Verify edge switch firmware and uplink stability for Cisco Catalyst 9300 Edge Switch installed at IDF Room 2 - HCM-27. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-09-23,3.0,667,300.0,2025-09-02 08:31:00,2025-09-22 10:31:00,false,Network Maintenance,IDF Room 2 - HCM-27,Network Operations,Network Engineer,,Edge-Switch-HCM-27,Bao Nguyen,2025-09-22 10:31:00,false,Maintenance completed successfully. Performance is stable after service.,,2025-09-02 08:31:00
Optimize antenna alignment and sector KPIs - 5G-Antenna-HCM-27,IN_PROGRESS,MEDIUM,"Optimize antenna alignment and sector kpis for Ericsson AIR 6488 Massive MIMO Antenna installed at Telecom Mast - HCM-27. Assigned owner: Field Technician. Include functional checks, log review, and required remedial actions if deviations are found.",2025-10-21,1.0,668,112.5,2025-08-08 17:21:00,2025-08-09 14:21:00,false,Cellular Maintenance,Telecom Mast - HCM-27,Cellular Maintenance,Field Technician,,5G-Antenna-HCM-27,,,false,,,2025-08-08 17:21:00
Review baseband alarms and software health - Baseband-Unit-HCM-27,ON_HOLD,LOW,"Review baseband alarms and software health for Nokia AirScale Baseband Unit installed at Base Station - HCM-27. Assigned owner: Field Technician. Include functional checks, log review, and required remedial actions if deviations are found.",2026-03-30,2.0,669,250.0,2025-11-24 15:53:00,2025-11-25 13:53:00,false,Cellular Maintenance,Base Station - HCM-27,Cellular Maintenance,Field Technician,,Baseband-Unit-HCM-27,,,false,,,2025-11-24 15:53:00
Inspect RRU connectors and weather sealing - Radio-Unit-HCM-27,IN_PROGRESS,LOW,"Inspect rru connectors and weather sealing for Ericsson Radio 4422 Remote Radio Unit installed at Antenna Array - HCM-27. Assigned owner: Field Technician. Include functional checks, log review, and required remedial actions if deviations are found.",2026-01-08,4.0,670,550.0,2025-09-02 07:00:00,2025-09-03 06:00:00,false,Cellular Maintenance,Antenna Array - HCM-27,Cellular Maintenance,Field Technician,,Radio-Unit-HCM-27,,,false,,,2025-09-02 07:00:00
Validate gateway sensor polling and packet delivery - Sensor-Gateway-HCM-27,OPEN,URGENT,"Validate gateway sensor polling and packet delivery for Advantech WISE-6610 IoT Gateway installed at Storage Room - HCM-27. Assigned owner: Facilities Supervisor. Include functional checks, log review, and required remedial actions if deviations are found.",2025-11-15,4.0,671,600.0,2025-09-09 01:29:00,2025-09-10 01:29:00,true,Preventive Maintenance,Storage Room - HCM-27,Facilities,Facilities Supervisor,,Sensor-Gateway-HCM-27,,,false,,,2025-09-09 01:29:00
Tune wireless controller profiles and client balancing - WiFi-Controller-HCM-27,IN_PROGRESS,URGENT,"Tune wireless controller profiles and client balancing for Cisco Catalyst 9800-L Wireless Controller installed at Office Floor 1 - HCM-27. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2026-01-28,4.0,672,650.0,2025-12-04 15:11:00,2025-12-05 16:11:00,false,Network Maintenance,Office Floor 1 - HCM-27,Network Operations,Network Engineer,,WiFi-Controller-HCM-27,,,false,,,2025-12-04 15:11:00
Validate AP channel plan and client coverage - Access-Point-HCM-27,OPEN,LOW,"Validate ap channel plan and client coverage for Aruba AP-515 Wireless Access Point installed at Office Floor 2 - HCM-27. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2026-01-27,2.0,673,150.0,2026-01-22 02:43:00,2026-01-23 04:43:00,false,Network Maintenance,Office Floor 2 - HCM-27,Network Operations,Network Engineer,,Access-Point-HCM-27,,,false,,,2026-01-22 02:43:00
Review GPU thermals and update AI server firmware - AI-Analytics-Server-HCM-27,IN_PROGRESS,MEDIUM,"Review gpu thermals and update ai server firmware for NVIDIA DGX A100 AI Analytics Server installed at Lab A - HCM-27. Assigned owner: AI Specialist. Include functional checks, log review, and required remedial actions if deviations are found.",2026-01-11,2.0,674,175.0,2025-10-05 16:28:00,2025-10-06 19:28:00,false,Server Maintenance,Lab A - HCM-27,AI Operations,AI Specialist,,AI-Analytics-Server-HCM-27,,,false,,,2025-10-05 16:28:00
Verify monitoring appliance calibration and alerting - Monitoring-Appliance-HCM-27,DONE,HIGH,"Verify monitoring appliance calibration and alerting for Fluke OptiView XG Network Monitoring Appliance installed at Workshop - HCM-27. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-12-02,2.0,675,200.0,2025-11-04 21:47:00,2025-11-10 23:47:00,true,Calibration,Workshop - HCM-27,Network Operations,Network Engineer,,Monitoring-Appliance-HCM-27,Tuan Vo,2025-11-10 23:47:00,false,Maintenance completed successfully. Performance is stable after service.,,2025-11-04 21:47:00
Calibrate monitoring thresholds - Monitoring-System-HCM-28,DONE,LOW,"Calibrate monitoring thresholds for SolarWinds Hybrid Cloud Observability Appliance installed at Infrastructure Site - HCM-28. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-02-06,3.0,676,337.5,2025-01-20 03:35:00,2025-01-22 04:35:00,false,Calibration,Infrastructure Site - HCM-28,Network Operations,Network Engineer,,Monitoring-System-HCM-28,Bao Nguyen,2025-01-22 04:35:00,true,Inspection completed and no critical issues were found.,,2025-01-20 03:35:00
Quarterly preventive maintenance on core router - Core-Router-HCM-28,DONE,MEDIUM,"Quarterly preventive maintenance on core router for Cisco ASR 9904 Core Router installed at Network Operations Center (NOC) - HCM-28. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-09-11,6.0,677,750.0,2025-09-09 04:13:00,2025-09-11 04:13:00,false,Network Maintenance,Network Operations Center (NOC) - HCM-28,Network Operations,Network Engineer,,Core-Router-HCM-28,Bao Nguyen,2025-09-11 04:13:00,false,Maintenance completed successfully. Router performance and routing tables are stable.,,2025-09-09 04:13:00
